trialNum,lVal,rVal,firstVal,secondVal,chosenVal,leftChosen,firstChosen,liftRT,reachRT,firstIsLeft,firstIsRight,secondIsLeft,secondIsRight,firstFixLat,secondFixLat,thirdFixLat,firstFixDur,secondFixDur,thirdFixDur
12,1,1,1,1,1,-0,0,0.72744863294065,0.143715603277087,1,0,0,1,0.157,0.397,NaN,0.188,0.784,NaN
15,3,1,1,3,1,-0,1,0.93236125074327,0.149473318830132,0,1,1,0,0.136,0.376,0.768,0.184,0.348,0.78
20,1,5,1,5,5,-0,0,0.857248591259122,0.159257125109434,1,0,0,1,0.162,0.382,0.61,0.168,0.168,0.152
27,3,1,1,3,3,1,0,0.847315512597561,0.140770599246025,0,1,1,0,0.154,0.386,NaN,0.192,0.968,NaN
37,1,3,1,3,3,-0,0,0.987412156537175,0.143419373780489,1,0,0,1,0.168,0.42,0.664,0.2,0.188,0.148
45,5,1,1,5,5,1,0,0.956926807761192,0.158879563212395,0,1,1,0,0.184,0.408,NaN,0.184,1.06,NaN
48,5,1,1,5,5,1,0,0.796943932771683,0.151267847046256,0,1,1,0,0.15,0.39,NaN,0.184,0.74,NaN
50,2,1,1,2,2,1,0,0.74746435135603,0.154395207762718,0,1,1,0,0.144,0.36,NaN,0.172,0.772,NaN
61,5,1,1,5,5,1,0,0.717360984534025,0.156225401908159,0,1,1,0,0.144,0.38,NaN,0.196,0.508,NaN
73,4,1,1,4,4,1,0,0.78713907673955,0.152606155723333,0,1,1,0,0.145,0.369,NaN,0.184,0.848,NaN
75,3,1,1,3,3,1,0,0.80697475746274,0.139984840527177,0,1,1,0,0.158,0.39,NaN,0.184,0.896,NaN
90,4,1,1,4,4,1,0,1.04700087569654,0.151851195842028,0,1,1,0,0.198,0.446,NaN,0.188,0.932,NaN
123,1,5,1,5,5,-0,0,0.937187155708671,0.133505303412676,1,0,0,1,0.249,0.485,NaN,0.184,1.252,NaN
124,3,1,1,3,3,1,0,0.76705576851964,0.155881211161613,0,1,1,0,0.2,0.428,NaN,0.184,0.584,NaN
127,4,1,1,4,4,1,0,0.747299695387483,0.158987665548921,0,1,1,0,0.153,0.369,NaN,0.16,0.768,NaN
145,4,1,1,4,4,1,0,0.789418302476406,0.147920798510313,0,1,1,0,0.143,0.383,NaN,0.2,0.904,NaN
148,3,1,1,3,3,1,0,0.757075851783156,0.13978323340416,0,1,1,0,0.148,0.352,NaN,0.168,0.796,NaN
157,2,1,1,2,2,1,0,0.722827728837729,0.149973507970572,0,1,1,0,0.166,0.39,NaN,0.18,0.644,NaN
189,3,1,1,3,3,1,0,0.937267392873764,0.162955723702908,0,1,1,0,0.146,0.386,NaN,0.184,0.828,NaN
198,3,1,1,3,3,1,0,0.707146940752864,0.168988639488816,0,1,1,0,0.152,0.364,NaN,0.156,0.84,NaN
207,4,1,1,4,4,1,0,0.767034066841006,0.155482577160001,0,1,1,0,0.195,0.423,NaN,0.18,0.636,NaN
214,3,1,1,3,3,1,0,0.686947531998158,0.172608407214284,0,1,1,0,0.147,0.387,NaN,0.196,0.66,NaN
224,1,5,1,5,5,-0,0,0.817247563973069,0.145904095843434,1,0,0,1,0.139,0.359,NaN,0.168,0.736,NaN
226,5,1,1,5,5,1,0,0.807393817231059,0.150027925148606,0,1,1,0,0.171,0.415,NaN,0.2,0.764,NaN
241,1,3,1,3,3,-0,0,0.74718769825995,0.170755008235574,1,0,0,1,0.146,0.354,NaN,0.156,0.616,NaN
251,1,3,1,3,3,-0,0,0.730680523440242,0.171114584431052,1,0,0,1,0.187,0.403,NaN,0.164,0.676,NaN
252,3,1,1,3,3,1,0,0.657512368634343,0.206877533346415,0,1,1,0,0.135,0.383,NaN,0.192,0.532,NaN
266,3,1,1,3,3,1,0,0.777353957295418,0.14561290293932,0,1,1,0,0.22,0.436,NaN,0.176,0.556,NaN
273,3,1,1,3,3,1,0,0.767324944958091,0.145736504346132,0,1,1,0,0.164,0.42,NaN,0.212,0.652,NaN
281,1,3,1,3,3,-0,0,0.747293457388878,0.151501974090934,1,0,0,1,0.162,0.374,NaN,0.176,0.76,NaN
290,5,1,1,5,5,1,0,0.727061258628964,0.154130533337593,0,1,1,0,0.16,0.4,NaN,0.184,0.756,NaN
309,3,1,1,3,3,1,0,0.79703414440155,0.151132380589843,0,1,1,0,0.212,0.452,NaN,0.2,0.712,NaN
325,5,1,1,5,5,1,0,0.686926500871778,0.164089862257242,0,1,1,0,0.145,0.389,NaN,0.188,0.728,NaN
332,1,3,1,3,3,-0,0,0.717132300138474,0.165611360222101,1,0,0,1,0.146,0.37,NaN,0.172,0.656,NaN
351,2,1,1,2,2,1,0,0.796944743022323,0.149334983900189,0,1,1,0,0.224,0.452,NaN,0.188,0.54,NaN
367,3,1,1,3,3,1,0,0.727063095197082,0.154363337904215,0,1,1,0,0.222,0.45,NaN,0.168,0.604,NaN
370,4,1,1,4,4,1,0,0.84692195430398,0.181817641481757,0,1,1,0,0.142,0.366,NaN,0.18,0.88,NaN
371,1,5,1,5,5,-0,0,0.777322717010975,0.134669980034232,1,0,0,1,0.154,0.342,NaN,0.148,0.984,NaN
372,1,3,1,3,3,-0,0,0.767035057768226,0.156055184081197,1,0,0,1,0.157,0.373,NaN,0.176,0.704,NaN
380,1,3,1,3,3,-0,0,0.806917067617178,0.149502208456397,1,0,0,1,0.174,0.394,NaN,0.172,0.732,NaN
389,1,5,1,5,5,-0,0,0.816943526268005,0.154111955314875,1,0,0,1,0.169,0.381,NaN,0.16,0.804,NaN
407,1,5,1,5,5,-0,0,0.777239304035902,0.144880590960383,1,0,0,1,0.182,0.394,NaN,0.172,0.94,NaN
416,1,2,1,2,2,-0,0,0.727283831685781,0.154149707406759,1,0,0,1,0.136,0.336,NaN,0.16,0.684,NaN
427,3,1,1,3,3,1,0,0.706881761550903,0.159254990518093,0,1,1,0,0.144,0.364,NaN,0.176,0.684,NaN
435,1,3,1,3,3,-0,0,0.776913231238723,0.156899796798825,1,0,0,1,0.169,0.413,NaN,0.188,0.636,NaN
443,3,1,1,3,3,1,0,0.667127745226026,0.155748531222343,0,1,1,0,0.147,0.363,NaN,0.172,0.48,NaN
456,1,3,1,3,3,-0,0,0.696980008855462,0.160735925659537,1,0,0,1,0.14,0.34,NaN,0.148,0.852,NaN
459,3,1,1,3,3,1,0,0.687176577746868,0.160492371767759,0,1,1,0,0.141,0.369,NaN,0.184,0.652,NaN
473,1,3,1,3,3,-0,0,0.82716335915029,0.144380196928978,1,0,0,1,0.172,0.416,NaN,0.204,0.72,NaN
486,4,1,1,4,4,1,0,0.717390161007643,0.175502620637417,0,1,1,0,0.16,0.376,NaN,0.172,0.512,NaN
490,3,1,1,3,3,1,0,0.696954244747758,0.170863188803196,0,1,1,0,0.155,0.375,NaN,0.18,0.616,NaN
494,2,1,1,2,1,-0,1,1.17725363560021,0.185378262773156,0,1,1,0,0.181,0.401,0.901,0.18,0.448,0.472
500,3,1,1,3,3,1,0,1.12278893962502,0.171105520799756,0,1,1,0,0.149,0.397,0.721,0.204,0.28,0.204
513,1,3,1,3,3,-0,0,0.837188443168998,0.163621284067631,1,0,0,1,0.185,0.409,NaN,0.184,0.672,NaN
519,1,3,1,3,3,-0,0,0.716999059543014,0.165976967662573,1,0,0,1,0.141,0.357,NaN,0.176,0.74,NaN
531,1,4,1,4,4,-0,0,0.857076050713658,0.169511038810015,1,0,0,1,0.225,0.437,NaN,0.172,0.792,NaN
532,2,1,1,2,2,1,0,0.707296244800091,0.198989924043417,0,1,1,0,0.152,0.388,NaN,0.188,0.628,NaN
541,1,2,1,2,2,-0,0,0.807976817712188,0.177421322092414,1,0,0,1,0.154,0.398,NaN,0.196,0.716,NaN
542,1,1,1,1,1,-0,0,1.1970724388957,0.16209121607244,1,0,0,1,0.149,0.353,0.729,0.164,0.332,0.176
559,1,5,1,5,5,-0,0,0.816930707544088,0.156250856816769,1,0,0,1,0.151,0.371,NaN,0.168,0.94,NaN
562,3,1,1,3,3,1,0,0.80730633623898,0.150268599390984,0,1,1,0,0.134,0.386,NaN,0.208,0.752,NaN
565,2,1,1,2,2,1,0,0.757198218256235,0.139004057273269,0,1,1,0,0.168,0.4,NaN,0.188,0.62,NaN
575,1,5,1,5,5,-0,0,0.753223046660423,0.134781308472157,1,0,0,1,0.181,0.381,NaN,0.164,1.22,NaN
585,3,1,1,3,3,1,0,0.717059284448624,0.186021281406283,0,1,1,0,0.144,0.372,NaN,0.188,0.568,NaN
595,3,1,1,3,3,1,0,0.987091848626733,0.154860028997064,0,1,1,0,0.162,0.45,NaN,0.232,0.724,NaN
596,2,1,1,2,2,1,0,0.737108707427979,0.172357441857457,0,1,1,0,0.158,0.382,NaN,0.18,0.604,NaN
603,1,3,1,3,3,-0,0,0.717098198831081,0.155734861269593,1,0,0,1,0.208,0.396,NaN,0.148,0.952,NaN
13,1,4,1,4,4,-0,0,0.756969787180424,0.14938024058938,1,0,0,1,0.169,0.409,NaN,0.184,0.904,NaN
26,1,5,1,5,5,-0,0,0.757120182737708,0.149234229698777,1,0,0,1,0.166,0.374,NaN,0.152,0.988,NaN
52,5,1,1,5,5,1,0,0.787182873114944,0.163365498185158,0,1,1,0,0.228,0.484,NaN,0.196,1.312,NaN
56,3,1,1,3,3,1,0,1.00137814693153,0.155619507655501,0,1,1,0,0.229,0.469,0.813,0.18,0.288,0.0920000000000001
58,2,1,1,2,2,1,0,0.816924121230841,0.156114909797907,0,1,1,0,0.147,0.367,NaN,0.18,0.844,NaN
77,5,1,1,5,5,1,0,0.77699570544064,0.144469082355499,0,1,1,0,0.139,0.375,NaN,0.192,0.808,NaN
83,2,1,1,2,2,1,0,0.796787353232503,0.151664514094591,0,1,1,0,0.2,0.44,NaN,0.192,0.524,NaN
88,4,1,1,4,4,1,0,0.967242510989308,0.145375531166792,0,1,1,0,0.137,0.425,NaN,0.248,0.956,NaN
112,3,1,1,3,3,1,0,0.837025683373213,0.141721148043871,0,1,1,0,0.17,0.418,NaN,0.196,1.068,NaN
132,2,1,1,2,2,1,0,0.767110811546445,0.155162591487169,0,1,1,0,0.162,0.398,NaN,0.196,0.544,NaN
136,3,1,1,3,3,1,0,0.796990571543574,0.142452318221331,0,1,1,0,0.153,0.409,NaN,0.212,0.776,NaN
165,3,1,1,3,3,1,0,0.867054808884859,0.144751936197281,0,1,1,0,0.163,0.411,NaN,0.196,0.844,NaN
166,1,5,1,5,5,-0,0,0.857213856652379,0.129499241709709,1,0,0,1,0.188,0.52,NaN,0.284,1.072,NaN
169,1,3,1,3,3,-0,0,0.797510160133243,0.140112236142159,1,0,0,1,0.166,0.438,NaN,0.22,0.628,NaN
171,3,1,1,3,3,1,0,0.727320244535804,0.1628861669451,0,1,1,0,0.145,0.385,NaN,0.2,2.104,NaN
190,3,1,1,3,3,1,0,0.797311380505562,0.150901356711984,0,1,1,0,0.164,0.42,NaN,0.212,0.604,NaN
193,4,1,1,4,4,1,0,0.817312251776457,0.145864332094789,0,1,1,0,0.176,0.416,NaN,0.196,0.828,NaN
201,3,1,1,3,3,1,0,0.857448756694794,0.146413307636976,0,1,1,0,0.207,0.495,NaN,0.244,0.696,NaN
217,3,1,1,3,3,1,0,0.796931246295571,0.151134829968214,0,1,1,0,0.196,0.468,NaN,0.228,0.656,NaN
221,4,1,1,4,4,1,0,0.997122891247272,0.164838640019298,0,1,1,0,0.143,0.471,NaN,0.288,1.024,NaN
245,3,1,1,3,3,1,0,0.767269879579544,0.15573955886066,0,1,1,0,0.154,0.402,NaN,0.204,0.696,NaN
289,3,1,1,3,3,1,0,0.737019179388881,0.144726440310478,0,1,1,0,0.144,0.424,NaN,0.236,0.604,NaN
310,1,1,1,1,1,1,1,0.967001477256417,0.156866490840912,1,0,0,1,0.153,0.445,0.697,0.236,0.192,0.556
324,1,3,1,3,3,-0,0,0.927164442837238,0.144994864240289,1,0,0,1,0.148,0.42,0.716,0.22,0.252,0.0920000000000001
329,2,1,1,2,2,1,0,0.897034158930182,0.151379125192761,0,1,1,0,0.193,0.449,NaN,0.212,0.768,NaN
340,1,3,1,3,3,-0,0,0.81704418733716,0.136261207982898,1,0,0,1,0.174,0.426,NaN,0.2,0.72,NaN
356,4,1,1,4,4,1,0,0.757574627175927,0.317560121417046,0,1,1,0,0.148,0.404,NaN,0.216,0.828,NaN
362,1,1,1,1,1,-0,0,1.06701152399182,0.2258714530617,1,0,0,1,0.148,0.408,0.708,0.208,0.256,0.14
365,1,3,1,3,3,-0,0,0.936785092577338,0.123643107712269,1,0,0,1,0.251,0.523,NaN,0.22,0.736,NaN
392,3,1,1,3,3,1,0,0.987036505714059,0.163632199168205,0,1,1,0,0.223,0.615,NaN,0.344,0.72,NaN
394,5,1,1,5,5,1,0,0.827171739190817,0.144366882741451,0,1,1,0,0.153,0.441,NaN,0.244,0.664,NaN
397,1,3,1,3,3,-0,0,0.807116832584143,0.149841582402587,1,0,0,1,0.199,0.435,NaN,0.196,0.856,NaN
408,3,1,1,3,3,1,0,0.807288398966193,0.159732390195131,0,1,1,0,0.13,0.422,NaN,0.248,0.8,NaN
444,2,1,1,2,1,-0,1,0.857104396447539,0.159620735794306,0,1,1,0,0.13,0.374,0.646,0.2,0.236,0.6
446,4,1,1,4,4,1,0,0.917009936645627,0.146624824032187,0,1,1,0,0.208,0.48,NaN,0.216,0.612,NaN
457,1,5,1,5,5,-0,0,0.827182743698359,0.162693973630667,1,0,0,1,0.135,0.371,NaN,0.196,1.02,NaN
461,4,1,1,4,4,1,0,0.747062504291534,0.150860005989671,0,1,1,0,0.143,0.403,NaN,0.216,0.772,NaN
467,1,1,1,1,1,1,0,0.797107612714171,0.180995607748628,0,1,1,0,0.152,0.412,NaN,0.216,0.72,NaN
468,5,1,1,5,5,1,0,0.807075986638665,0.139495072886348,0,1,1,0,0.148,0.404,NaN,0.212,0.76,NaN
475,1,3,1,3,3,-0,0,0.937080908566713,0.152905071154237,1,0,0,1,0.263,0.507,NaN,0.196,1.112,NaN
497,3,1,1,3,3,1,0,0.777509886771441,0.166499910876155,0,1,1,0,0.166,0.43,NaN,0.216,0.672,NaN
507,3,1,1,3,3,1,0,0.866868337616324,0.186516733840108,0,1,1,0,0.178,0.45,NaN,0.232,0.768,NaN
539,5,1,1,5,5,1,0,0.717089841142297,0.16575094871223,0,1,1,0,0.146,0.394,NaN,0.204,0.684,NaN
552,1,4,1,4,4,-0,0,0.80720142647624,0.150392355397344,1,0,0,1,0.134,0.394,NaN,0.22,0.612,NaN
560,2,1,1,2,1,-0,1,0.997083136811852,0.15999561548233,0,1,1,0,0.167,0.435,0.775,0.228,0.288,0.432
561,1,5,1,5,5,-0,0,0.747073436155915,0.150857720524073,1,0,0,1,0.191,0.451,NaN,0.204,0.756,NaN
579,1,3,1,3,3,-0,0,0.777169533073902,0.155788557603955,1,0,0,1,0.161,0.421,NaN,0.208,0.656,NaN
587,1,4,1,4,4,-0,0,0.837183529511094,0.163651935756207,1,0,0,1,0.182,0.43,NaN,0.208,0.896,NaN
598,2,1,1,2,1,-0,1,0.847258195281029,0.150244234129786,0,1,1,0,0.133,0.393,0.697,0.216,0.264,0.464
6,3,2,2,3,3,1,0,0.747228611260653,0.161263611167669,0,1,1,0,0.142,0.43,NaN,0.228,0.796,NaN
9,2,1,2,1,1,-0,0,0.716952741146088,0.145995613187551,1,0,0,1,0.155,0.387,NaN,0.184,0.74,NaN
21,1,2,2,1,1,1,0,0.947161192074418,0.171840656548738,0,1,1,0,0.219,0.463,NaN,0.2,0.66,NaN
41,2,5,2,5,5,-0,0,0.757162241265178,0.1298893596977,1,0,0,1,0.184,0.4,NaN,0.164,0.96,NaN
55,2,5,2,5,5,-0,0,0.957032509148121,0.129726191982627,1,0,0,1,0.17,0.398,NaN,0.188,0.812,NaN
70,3,2,2,3,3,1,0,1.03714594431221,0.163408860564232,0,1,1,0,0.204,0.424,NaN,0.18,0.968,NaN
79,3,2,2,3,3,1,0,1.00707975029945,0.159878890961409,0,1,1,0,0.137,0.381,0.761,0.204,0.34,0.108
99,1,2,2,1,1,1,0,0.816822538152337,0.166383240371943,0,1,1,0,0.157,0.417,NaN,0.204,0.72,NaN
108,1,2,2,1,1,1,0,1.17729821242392,0.154858021065593,0,1,1,0,0.227,0.491,0.819,0.224,0.284,0.0920000000000001
110,2,2,2,2,2,1,0,0.707446636632085,0.151974823325872,0,1,1,0,0.157,0.377,NaN,0.172,0.604,NaN
113,2,3,2,3,3,-0,0,0.826966179534793,0.174504235386848,1,0,0,1,0.165,0.377,NaN,0.16,1.044,NaN
117,4,2,2,4,4,1,0,0.807237209752202,0.219386832788587,0,1,1,0,0.182,0.406,NaN,0.184,1.204,NaN
118,1,2,2,1,2,-0,1,1.04731378704309,0.13137536868453,0,1,1,0,0.179,0.435,0.843,0.196,0.364,0.716
122,2,3,2,3,3,-0,0,1.05701017938554,0.15122202783823,1,0,0,1,0.248,0.512,NaN,0.208,1.14,NaN
126,2,2,2,2,2,1,0,0.777032993733883,0.184265710413456,0,1,1,0,0.188,0.432,NaN,0.188,0.872,NaN
139,2,1,2,1,2,1,1,1.07701891288161,0.164747746661305,1,0,0,1,0.157,0.401,0.781,0.2,0.32,0.66
141,3,2,2,3,3,1,0,0.797215038910508,0.162034928798676,0,1,1,0,0.185,0.453,NaN,0.208,0.696,NaN
142,2,2,2,2,2,-0,0,0.757358994334936,0.169150117784739,1,0,0,1,0.189,0.441,NaN,0.196,0.568,NaN
150,3,2,2,3,3,1,0,0.757133798673749,0.136599017307162,0,1,1,0,0.15,0.386,NaN,0.192,0.688,NaN
187,3,2,2,3,3,1,0,0.766882928088307,0.146895883604884,0,1,1,0,0.152,0.372,NaN,0.18,0.708,NaN
188,2,4,2,4,4,-0,0,0.837100636214018,0.144402481615543,1,0,0,1,0.207,0.403,NaN,0.156,1.024,NaN
195,2,1,2,1,1,-0,0,0.70807689614594,0.146304085850716,1,0,0,1,0.209,0.405,NaN,0.14,0.772,NaN
202,3,2,2,3,3,1,0,0.684679128229618,0.155009431764483,0,1,1,0,0.161,0.373,NaN,0.172,0.604,NaN
227,2,5,2,5,5,-0,0,0.747284403070807,0.161463979631662,1,0,0,1,0.19,0.402,NaN,0.172,0.82,NaN
256,5,2,2,5,5,1,0,0.747241513803601,0.151259562000632,0,1,1,0,0.174,0.426,NaN,0.188,0.872,NaN
262,4,2,2,4,4,1,0,0.727036179974675,0.164220480248332,0,1,1,0,0.138,0.374,NaN,0.192,0.804,NaN
285,2,3,2,3,3,-0,0,0.877570008859038,0.155127016827464,1,0,0,1,0.176,0.424,NaN,0.196,0.84,NaN
306,5,2,2,5,5,1,0,0.797098804265261,0.172136111184955,0,1,1,0,0.22,0.484,NaN,0.204,0.676,NaN
307,2,3,2,3,3,-0,0,0.987233432009816,0.153604231774807,1,0,0,1,0.268,0.512,NaN,0.192,0.86,NaN
313,3,2,2,3,3,1,0,0.746955826878548,0.171262500807643,0,1,1,0,0.176,0.396,NaN,0.18,0.68,NaN
327,2,5,2,5,5,-0,0,0.697221703827381,0.140494665130973,1,0,0,1,0.134,0.37,NaN,0.184,0.916,NaN
331,2,1,2,1,2,1,1,0.967178275808692,0.146630251780152,1,0,0,1,0.147,0.371,0.747,0.168,0.332,0.58
343,2,2,2,2,2,1,0,0.65725471265614,0.167121572420001,0,1,1,0,0.17,0.394,NaN,0.18,0.612,NaN
374,1,2,2,1,1,1,0,0.776980869472027,0.155490605160594,0,1,1,0,0.161,0.393,NaN,0.176,0.596,NaN
390,2,3,2,3,3,-0,0,0.937002977356315,0.173238778486848,1,0,0,1,0.175,0.451,NaN,0.236,0.6,NaN
414,2,5,2,5,5,-0,0,0.777589024975896,0.144743286073208,1,0,0,1,0.178,0.402,NaN,0.18,0.748,NaN
436,2,2,2,2,2,1,0,0.77687818557024,0.154627034440637,0,1,1,0,0.211,0.447,NaN,0.2,0.692,NaN
445,2,4,2,4,4,-0,0,0.803863694891334,0.14299612864852,1,0,0,1,0.221,0.429,NaN,0.156,0.808,NaN
449,3,2,2,3,3,1,0,0.716982789337635,0.146038211882114,0,1,1,0,0.153,0.413,NaN,0.2,0.764,NaN
491,2,2,2,2,2,-0,0,0.767190555110574,0.145731559023261,1,0,0,1,0.162,0.426,NaN,0.212,0.632,NaN
537,2,1,2,1,1,-0,0,0.618148988112807,0.234808586537838,1,0,0,1,0.143,0.355,NaN,0.172,0.18,NaN
544,2,3,2,3,3,-0,0,0.756927814334631,0.13150754570961,1,0,0,1,0.143,0.375,NaN,0.192,0.716,NaN
558,3,2,2,3,3,1,0,0.767191430553794,0.155991844832897,0,1,1,0,0.215,0.451,NaN,0.196,0.692,NaN
569,1,2,2,1,2,-0,1,1.02720545977354,0.155509052798152,0,1,1,0,0.141,0.397,0.853,0.216,0.404,0.496
581,2,3,2,3,3,-0,0,0.777287973091006,0.142325632274151,1,0,0,1,0.175,0.443,NaN,0.228,1.2,NaN
600,3,2,2,3,3,1,0,0.737005027011037,0.163017986342311,0,1,1,0,0.137,0.381,NaN,0.204,0.7,NaN
1,2,3,2,3,2,1,1,0.727410133928061,0.156224645674229,1,0,0,1,0.172,0.4,0.604,0.172,0.164,0.452
39,3,2,2,3,3,1,0,0.867410365492105,0.145851088687778,0,1,1,0,0.185,0.413,NaN,0.184,0.844,NaN
54,3,2,2,3,3,1,0,0.847020948305726,0.151394780725241,0,1,1,0,0.239,0.527,NaN,0.24,0.492,NaN
91,3,2,2,3,3,1,0,0.777020627632737,0.134500119835138,0,1,1,0,0.146,0.414,NaN,0.22,1.504,NaN
94,3,2,2,3,3,1,0,0.757179975509644,0.14949400536716,0,1,1,0,0.162,0.426,NaN,0.22,0.744,NaN
119,1,2,2,1,1,1,0,0.987121472135186,0.161000994965434,0,1,1,0,0.261,0.521,NaN,0.2,0.852,NaN
120,3,2,2,3,3,1,0,0.877194924280047,0.146618064492941,0,1,1,0,0.134,0.394,NaN,0.22,0.9,NaN
125,2,4,2,4,4,-0,0,0.867842014878988,0.145589178428054,1,0,0,1,0.157,0.401,NaN,0.2,1.204,NaN
149,4,2,2,4,4,1,0,0.767065484076738,0.156013015657663,0,1,1,0,0.16,0.408,NaN,0.188,0.796,NaN
155,3,2,2,3,3,1,0,0.727468328550458,0.20485863648355,0,1,1,0,0.146,0.378,NaN,0.18,0.684,NaN
160,3,2,2,3,3,1,0,0.813705822452903,0.141004322096705,0,1,1,0,0.146,0.418,NaN,0.228,0.568,NaN
161,1,2,2,1,1,1,0,0.907166799530387,0.140990227460861,0,1,1,0,0.227,0.515,NaN,0.24,0.724,NaN
184,2,4,2,4,4,-0,0,0.876822099089622,0.155507309362292,1,0,0,1,0.153,0.413,NaN,0.22,1.028,NaN
191,3,2,2,3,3,1,0,0.907199604436755,0.160605948418379,0,1,1,0,0.154,0.414,NaN,0.216,0.832,NaN
194,3,2,2,3,3,1,0,0.907187234610319,0.149993622675538,0,1,1,0,0.217,0.465,NaN,0.188,0.908,NaN
199,2,1,2,1,1,-0,0,0.967368451878428,0.166470820084214,1,0,0,1,0.214,0.442,0.71,0.188,0.228,0.136
223,2,1,2,1,1,-0,0,0.867084773257375,0.166250994428992,1,0,0,1,0.133,0.405,NaN,0.22,0.78,NaN
267,2,4,2,4,4,-0,0,0.937143370509148,0.153376050293446,1,0,0,1,0.176,0.436,NaN,0.204,1.08,NaN
269,2,2,2,2,2,-0,0,1.46718440577388,0.179386980831623,1,0,0,1,0.185,0.405,0.657,0.168,0.208,0.172
270,2,3,2,3,3,-0,0,0.907198887318373,0.159477392211556,1,0,0,1,0.153,0.393,NaN,0.196,1.276,NaN
284,2,5,2,5,5,-0,0,0.956908822059631,0.150074562057853,1,0,0,1,0.155,0.471,NaN,0.26,0.856,NaN
321,1,2,2,1,1,1,0,0.827015828341246,0.153977589681745,0,1,1,0,0.148,0.416,NaN,0.216,0.76,NaN
322,2,3,2,3,3,-0,0,0.927006984129548,0.154609486460686,1,0,0,1,0.173,0.397,0.649,0.184,0.212,0.148
335,4,2,2,4,4,1,0,0.777098547667265,0.165106007829309,0,1,1,0,0.132,0.38,NaN,0.204,0.904,NaN
349,3,2,2,3,3,1,0,0.917900020256639,0.175434386357665,0,1,1,0,0.148,0.372,NaN,0.184,0.872,NaN
361,1,2,2,1,1,1,0,0.85707082785666,0.161114202812314,0,1,1,0,0.152,0.392,NaN,0.2,0.676,NaN
373,2,2,2,2,2,1,1,0.897356892004609,0.150843173265457,1,0,0,1,0.156,0.412,0.704,0.204,0.244,0.464
375,1,2,2,1,2,-0,1,0.886994890868664,0.144633192569017,0,1,1,0,0.141,0.401,0.641,0.212,0.2,0.48
385,2,5,2,5,5,-0,0,0.807157984003425,0.159113738685846,1,0,0,1,0.149,0.413,NaN,0.208,0.932,NaN
396,2,1,2,1,1,-0,0,1.17131690867245,0.134108668193221,1,0,0,1,0.225,0.461,0.805,0.196,0.3,0.184
409,3,2,2,3,2,-0,1,0.9469552077353,0.141493614763021,0,1,1,0,0.15,0.39,0.682,0.196,0.248,0.552
428,2,1,2,1,2,1,1,0.977248920127749,0.155219418928027,1,0,0,1,0.203,0.435,0.779,0.192,0.3,0.488
454,4,2,2,4,4,1,0,0.746918490156531,0.162615150213242,0,1,1,0,0.181,0.409,NaN,0.184,0.624,NaN
464,2,3,2,3,3,-0,0,0.857193728908896,0.149475488811731,1,0,0,1,0.204,0.464,NaN,0.208,0.612,NaN
466,4,2,2,4,4,1,0,0.927917504683137,0.153949674218893,0,1,1,0,0.27,0.526,NaN,0.216,0.708,NaN
479,3,2,2,3,3,1,0,1.04715024121106,0.172224044799805,0,1,1,0,0.182,0.458,0.834,0.232,0.332,0.0840000000000001
480,2,3,2,3,3,-0,0,0.877227952703834,0.14436156488955,1,0,0,1,0.171,0.407,NaN,0.184,0.7,NaN
481,4,2,2,4,4,1,0,0.787159813567996,0.152616059407592,0,1,1,0,0.152,0.424,NaN,0.228,0.66,NaN
482,1,2,2,1,1,1,0,0.85723808221519,0.161013608798385,0,1,1,0,0.185,0.433,NaN,0.2,0.68,NaN
506,1,2,2,1,2,-0,1,1.0172135643661,0.145488124340773,0,1,1,0,0.147,0.399,0.827,0.212,0.38,0.572
521,2,2,2,2,2,1,1,0.847156558185816,0.152248710393906,1,0,0,1,0.191,0.399,0.667,0.168,0.228,0.488
572,3,2,2,3,3,1,0,0.837098555639386,0.142715383321047,0,1,1,0,0.152,0.404,NaN,0.208,0.776,NaN
597,1,2,2,1,2,-0,1,0.977087184786797,0.154342779889703,0,1,1,0,0.146,0.41,0.826,0.22,0.364,0.34
10,3,4,3,4,4,-0,0,0.747221203520894,0.139383051544428,1,0,0,1,0.168,0.376,NaN,0.172,2.004,NaN
16,3,2,3,2,3,1,1,0.897417856380343,0.201080100610852,1,0,0,1,0.237,0.465,0.869,0.176,0.344,0.492
17,3,3,3,3,3,-0,1,1.0068756211549,0.141509084030986,0,1,1,0,0.148,0.372,0.652,0.184,0.228,0.7
25,4,3,3,4,4,1,0,1.10798672027886,0.150244675576687,0,1,1,0,0.248,0.5,0.848,0.192,0.296,0.108
40,3,3,3,3,3,-0,1,0.977306522428989,0.134488923475146,0,1,1,0,0.154,0.454,0.77,0.24,0.264,0.732
59,3,3,3,3,3,-0,1,0.917124280706048,0.146365391090512,0,1,1,0,0.187,0.391,0.627,0.156,0.192,0.752
66,3,5,3,5,5,-0,0,1.26725652068853,0.138866476714611,1,0,0,1,0.173,0.365,0.669,0.156,0.244,0.324
81,2,3,3,2,2,1,0,0.757139667868614,0.174977956339717,0,1,1,0,0.155,0.395,NaN,0.18,0.736,NaN
102,3,2,3,2,2,-0,0,0.786877427250147,0.132870821282268,1,0,0,1,0.235,0.459,NaN,0.176,1.02,NaN
111,2,3,3,2,3,-0,1,0.957319291308522,0.140848726034164,0,1,1,0,0.176,0.392,0.776,0.176,0.328,0.412
